day,date,opt_type,contract_symbol,strike,source,entry_frame,entry_price,exit_frame,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Wednesday,2026-05-06,P,TSLA260506P00385000,385.0,REAL,1:26–1:31 PM,0.0133,2:55–3:00 PM,0.01,-0.0033,75,100.0,-25.0,False,0DTE (same-day expiry)
Wednesday,2026-05-13,P,TSLA260513P00440000,440.0,REAL,1:26–1:31 PM,0.18,2:55–3:00 PM,0.056,-0.124,6,108.0,-74.4,False,0DTE (same-day expiry)
Wednesday,2026-05-20,P,TSLA260520P00410000,410.0,REAL,1:26–1:31 PM,0.552,2:55–3:00 PM,0.186,-0.366,2,110.4,-73.2,False,0DTE (same-day expiry)
Wednesday,2026-05-27,P,TSLA260527P00442500,442.5,REAL,1:26–1:31 PM,2.866,2:55–3:00 PM,3.33,0.464,1,286.6,46.4,True,0DTE (same-day expiry)
Wednesday,2026-06-03,P,TSLA260603P00417500,417.5,REAL,1:26–1:31 PM,0.922,2:55–3:00 PM,0.048,-0.874,2,184.4,-174.8,False,0DTE (same-day expiry)
Wednesday,2026-06-10,P,TSLA260610P00392500,392.5,REAL,1:26–1:31 PM,8.902,2:55–3:00 PM,10.66,1.758,1,890.2,175.8,True,0DTE (same-day expiry)
Wednesday,2026-06-17,P,TSLA260617P00402500,402.5,REAL,1:26–1:31 PM,1.28,2:55–3:00 PM,2.208,0.928,1,128.0,92.8,True,0DTE (same-day expiry)
Wednesday,2026-06-24,P,TSLA260624P00382500,382.5,REAL,1:26–1:31 PM,6.934,2:55–3:00 PM,7.74,0.806,1,693.4,80.6,True,0DTE (same-day expiry)
Wednesday,2026-07-01,P,TSLA260701P00425000,425.0,REAL,1:26–1:31 PM,0.846,2:55–3:00 PM,1.038,0.192,2,169.2,38.4,True,0DTE (same-day expiry)
Wednesday,2026-07-08,P,TSLA260708P00397500,397.5,REAL,1:26–1:31 PM,3.342,2:55–3:00 PM,6.522,3.18,1,334.2,318.0,True,0DTE (same-day expiry)
Thursday,2024-07-18,C,AAPL240719C00230000,230.0,REAL,9:55–10:12 AM,0.7947,1:30–1:36 PM,0.1967,-0.598,2,158.94,-119.61,False,1DTE (expiry Fri 07-19)
Thursday,2024-07-25,C,AAPL240726C00220000,220.0,REAL,9:55–10:12 AM,0.4412,1:30–1:36 PM,1.5067,1.0655,3,132.35,319.65,True,1DTE (expiry Fri 07-26)
Thursday,2024-08-01,C,AAPL240802C00225000,225.0,REAL,9:55–10:12 AM,3.9359,1:30–1:36 PM,1.9333,-2.0025,1,393.59,-200.25,False,1DTE (expiry Fri 08-02)
Thursday,2024-08-08,C,AAPL240809C00212500,212.5,REAL,9:55–10:12 AM,1.4588,1:30–1:36 PM,2.755,1.2962,1,145.88,129.62,True,1DTE (expiry Fri 08-09)
Thursday,2024-08-15,C,AAPL240816C00225000,225.0,REAL,9:55–10:12 AM,1.0329,1:30–1:36 PM,0.9583,-0.0746,1,103.29,-7.46,False,1DTE (expiry Fri 08-16)
Thursday,2024-08-22,C,AAPL240823C00227500,227.5,REAL,9:55–10:12 AM,1.6518,1:30–1:36 PM,0.5283,-1.1234,1,165.18,-112.34,False,1DTE (expiry Fri 08-23)
Thursday,2024-08-29,C,AAPL240830C00230000,230.0,REAL,9:55–10:12 AM,2.1471,1:30–1:36 PM,2.7733,0.6263,1,214.71,62.63,True,1DTE (expiry Fri 08-30)
Thursday,2024-09-05,C,AAPL240906C00222500,222.5,REAL,9:55–10:12 AM,3.2606,1:30–1:36 PM,1.78,-1.4806,1,326.06,-148.06,False,1DTE (expiry Fri 09-06)
Thursday,2024-09-12,C,AAPL240913C00222500,222.5,REAL,9:55–10:12 AM,1.1476,1:30–1:36 PM,1.5883,0.4407,1,114.76,44.07,True,1DTE (expiry Fri 09-13)
Thursday,2024-09-19,C,AAPL240920C00225000,225.0,REAL,9:55–10:12 AM,3.7647,1:30–1:36 PM,4.706,0.9413,1,376.47,94.13,True,1DTE (expiry Fri 09-20)
Thursday,2024-09-26,C,AAPL240927C00227500,227.5,REAL,9:55–10:12 AM,0.9688,1:30–1:36 PM,1.1833,0.2145,2,193.76,42.9,True,1DTE (expiry Fri 09-27)
Thursday,2024-10-03,C,AAPL241004C00225000,225.0,REAL,9:55–10:12 AM,2.5118,1:30–1:36 PM,1.1133,-1.3984,1,251.18,-139.84,False,1DTE (expiry Fri 10-04)
Thursday,2024-10-10,C,AAPL241011C00227500,227.5,REAL,9:55–10:12 AM,1.8559,1:30–1:36 PM,1.87,0.0141,1,185.59,1.41,True,1DTE (expiry Fri 10-11)
Thursday,2024-10-17,C,AAPL241018C00232500,232.5,REAL,9:55–10:12 AM,0.9359,1:30–1:36 PM,1.1683,0.2325,2,187.18,46.49,True,1DTE (expiry Fri 10-18)
Thursday,2024-10-24,C,AAPL241025C00230000,230.0,REAL,9:55–10:12 AM,1.3865,1:30–1:36 PM,1.4217,0.0352,1,138.65,3.52,True,1DTE (expiry Fri 10-25)
Thursday,2024-10-31,C,AAPL241101C00230000,230.0,REAL,9:55–10:12 AM,3.7788,1:30–1:36 PM,3.3833,-0.3955,1,377.88,-39.55,False,1DTE (expiry Fri 11-01)
Thursday,2024-11-07,C,AAPL241108C00225000,225.0,REAL,9:55–10:12 AM,1.8771,1:30–1:36 PM,2.432,0.5549,1,187.71,55.49,True,1DTE (expiry Fri 11-08)
Thursday,2024-11-14,C,AAPL241115C00225000,225.0,REAL,9:55–10:12 AM,1.5429,1:30–1:36 PM,3.795,2.2521,1,154.29,225.21,True,1DTE (expiry Fri 11-15)
Thursday,2024-11-21,C,AAPL241122C00230000,230.0,REAL,9:55–10:12 AM,0.3235,1:30–1:36 PM,1.1117,0.7881,4,129.41,315.25,True,1DTE (expiry Fri 11-22)
Thursday,2024-11-28,C,,0.0,MISS,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,missing data (entry-day market holiday)
Thursday,2024-12-05,C,AAPL241206C00245000,245.0,REAL,9:55–10:12 AM,0.4906,1:30–1:36 PM,0.31,-0.1806,3,147.18,-54.18,False,1DTE (expiry Fri 12-06)
Thursday,2024-12-12,C,AAPL241213C00247500,247.5,REAL,9:55–10:12 AM,0.7524,1:30–1:36 PM,1.714,0.9616,2,150.47,192.33,True,1DTE (expiry Fri 12-13)
Thursday,2024-12-19,C,AAPL241220C00247500,247.5,REAL,9:55–10:12 AM,2.5982,1:30–1:36 PM,3.85,1.2518,1,259.82,125.18,True,1DTE (expiry Fri 12-20)
Thursday,2024-12-26,C,AAPL241227C00260000,260.0,REAL,9:55–10:12 AM,0.5635,1:30–1:36 PM,0.4967,-0.0669,2,112.71,-13.37,False,1DTE (expiry Fri 12-27)
Thursday,2025-01-02,C,AAPL250103C00247500,247.5,REAL,9:55–10:12 AM,1.2424,1:30–1:36 PM,0.205,-1.0374,1,124.24,-103.74,False,1DTE (expiry Fri 01-03)
Thursday,2025-01-09,C,,0.0,MISS,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,missing data (no entry-day stock bars)
Thursday,2025-01-16,C,AAPL250117C00237500,237.5,REAL,9:55–10:12 AM,0.5388,1:30–1:36 PM,0.1233,-0.4155,2,107.76,-83.1,False,1DTE (expiry Fri 01-17)
Thursday,2025-01-23,C,AAPL250124C00225000,225.0,REAL,9:55–10:12 AM,1.9024,1:30–1:36 PM,0.8383,-1.064,1,190.24,-106.4,False,1DTE (expiry Fri 01-24)
Thursday,2025-01-30,C,AAPL250131C00240000,240.0,REAL,9:55–10:12 AM,4.5576,1:30–1:36 PM,4.3867,-0.171,1,455.76,-17.1,False,1DTE (expiry Fri 01-31)
Thursday,2025-02-06,C,AAPL250207C00232500,232.5,REAL,9:55–10:12 AM,2.0806,1:30–1:36 PM,1.3617,-0.7189,1,208.06,-71.89,False,1DTE (expiry Fri 02-07)
Thursday,2025-02-13,C,AAPL250214C00237500,237.5,REAL,9:55–10:12 AM,1.1353,1:30–1:36 PM,4.09,2.9547,1,113.53,295.47,True,1DTE (expiry Fri 02-14)
Thursday,2025-02-20,C,AAPL250221C00245000,245.0,REAL,9:55–10:12 AM,1.5482,1:30–1:36 PM,1.6433,0.0951,1,154.82,9.51,True,1DTE (expiry Fri 02-21)
Thursday,2025-02-27,C,AAPL250228C00240000,240.0,REAL,9:55–10:12 AM,1.8847,1:30–1:36 PM,2.9,1.0153,1,188.47,101.53,True,1DTE (expiry Fri 02-28)
Thursday,2025-03-06,C,AAPL250307C00235000,235.0,REAL,9:55–10:12 AM,2.9212,1:30–1:36 PM,2.13,-0.7912,1,292.12,-79.12,False,1DTE (expiry Fri 03-07)
Thursday,2025-03-13,C,AAPL250314C00215000,215.0,REAL,9:55–10:12 AM,2.4376,1:30–1:36 PM,0.715,-1.7226,1,243.76,-172.26,False,1DTE (expiry Fri 03-14)
Thursday,2025-03-20,C,AAPL250321C00212500,212.5,REAL,9:55–10:12 AM,4.0629,1:30–1:36 PM,2.344,-1.7189,1,406.29,-171.89,False,1DTE (expiry Fri 03-21)
Thursday,2025-03-27,C,AAPL250328C00222500,222.5,REAL,9:55–10:12 AM,1.1882,1:30–1:36 PM,1.9833,0.7951,1,118.82,79.51,True,1DTE (expiry Fri 03-28)
Thursday,2025-04-03,C,AAPL250404C00207500,207.5,REAL,9:55–10:12 AM,1.55,1:30–1:36 PM,1.2367,-0.3133,1,155.0,-31.33,False,1DTE (expiry Fri 04-04)
Thursday,2025-04-10,C,AAPL250411C00190000,190.0,REAL,9:55–10:12 AM,5.9765,1:30–1:36 PM,3.4617,-2.5148,1,597.65,-251.48,False,1DTE (expiry Fri 04-11)
Thursday,2025-04-17,C,AAPL250417C00195000,195.0,REAL,9:55–10:12 AM,1.8559,1:30–1:36 PM,2.2667,0.4108,1,185.59,41.08,True,1DTE (same-day expiry)
Thursday,2025-04-24,C,AAPL250425C00205000,205.0,REAL,9:55–10:12 AM,2.7053,1:30–1:36 PM,3.4767,0.7714,1,270.53,77.14,True,1DTE (expiry Fri 04-25)
Thursday,2025-05-01,C,AAPL250502C00210000,210.0,REAL,9:55–10:12 AM,5.1359,1:30–1:36 PM,6.125,0.9891,1,513.59,98.91,True,1DTE (expiry Fri 05-02)
Thursday,2025-05-08,C,AAPL250509C00200000,200.0,REAL,9:55–10:12 AM,0.6512,1:30–1:36 PM,1.275,0.6238,2,130.24,124.76,True,1DTE (expiry Fri 05-09)
Thursday,2025-05-15,C,AAPL250516C00210000,210.0,REAL,9:55–10:12 AM,1.9776,1:30–1:36 PM,2.766,0.7884,1,197.76,78.84,True,1DTE (expiry Fri 05-16)
Thursday,2025-05-22,C,AAPL250523C00200000,200.0,REAL,9:55–10:12 AM,2.6788,1:30–1:36 PM,2.794,0.1152,1,267.88,11.52,True,1DTE (expiry Fri 05-23)
Thursday,2025-05-29,C,AAPL250530C00202500,202.5,REAL,9:55–10:12 AM,1.3335,1:30–1:36 PM,0.66,-0.6735,1,133.35,-67.35,False,1DTE (expiry Fri 05-30)
Thursday,2025-06-05,C,AAPL250606C00202500,202.5,REAL,9:55–10:12 AM,1.5506,1:30–1:36 PM,1.6783,0.1277,1,155.06,12.77,True,1DTE (expiry Fri 06-06)
Thursday,2025-06-12,C,AAPL250613C00200000,200.0,REAL,9:55–10:12 AM,0.7518,1:30–1:36 PM,1.1483,0.3966,2,150.35,79.31,True,1DTE (expiry Fri 06-13)
Thursday,2025-06-19,C,,0.0,MISS,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,missing data (entry-day market holiday)
Thursday,2025-06-26,C,AAPL250627C00202500,202.5,REAL,9:55–10:12 AM,0.7253,1:30–1:36 PM,0.3733,-0.352,2,145.06,-70.39,False,1DTE (expiry Fri 06-27)
Thursday,2025-07-03,C,AAPL250703C00212500,212.5,REAL,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,no usable price in entry/exit frame
Thursday,2025-07-10,C,AAPL250711C00210000,210.0,REAL,9:55–10:12 AM,2.1288,1:30–1:36 PM,3.304,1.1752,1,212.88,117.52,True,1DTE (expiry Fri 07-11)
Thursday,2025-07-17,C,AAPL250718C00210000,210.0,REAL,9:55–10:12 AM,1.5653,1:30–1:36 PM,1.9183,0.353,1,156.53,35.3,True,1DTE (expiry Fri 07-18)
Thursday,2025-07-24,C,AAPL250725C00215000,215.0,REAL,9:55–10:12 AM,1.0371,1:30–1:36 PM,1.155,0.1179,1,103.71,11.79,True,1DTE (expiry Fri 07-25)
Thursday,2025-07-31,C,AAPL250801C00207500,207.5,REAL,9:55–10:12 AM,5.03,1:30–1:36 PM,5.1933,0.1633,1,503.0,16.33,True,1DTE (expiry Fri 08-01)
Thursday,2025-08-07,C,AAPL250808C00217500,217.5,REAL,9:55–10:12 AM,2.8918,1:30–1:36 PM,2.5367,-0.3551,1,289.18,-35.51,False,1DTE (expiry Fri 08-08)
Thursday,2025-08-14,C,AAPL250815C00235000,235.0,REAL,9:55–10:12 AM,1.0688,1:30–1:36 PM,0.7783,-0.2905,1,106.88,-29.05,False,1DTE (expiry Fri 08-15)
Thursday,2025-08-21,C,AAPL250822C00225000,225.0,REAL,9:55–10:12 AM,2.3188,1:30–1:36 PM,1.4767,-0.8422,1,231.88,-84.22,False,1DTE (expiry Fri 08-22)
Thursday,2025-08-28,C,AAPL250829C00230000,230.0,REAL,9:55–10:12 AM,1.9871,1:30–1:36 PM,3.8317,1.8446,1,198.71,184.46,True,1DTE (expiry Fri 08-29)
Thursday,2025-09-04,C,AAPL250905C00237500,237.5,REAL,9:55–10:12 AM,2.44,1:30–1:36 PM,1.5883,-0.8517,1,244.0,-85.17,False,1DTE (expiry Fri 09-05)
Thursday,2025-09-11,C,AAPL250912C00227500,227.5,REAL,9:55–10:12 AM,2.3429,1:30–1:36 PM,2.6183,0.2754,1,234.29,27.54,True,1DTE (expiry Fri 09-12)
Thursday,2025-09-18,C,AAPL250919C00240000,240.0,REAL,9:55–10:12 AM,0.8,1:30–1:36 PM,0.6417,-0.1583,2,160.0,-31.67,False,1DTE (expiry Fri 09-19)
Thursday,2025-09-25,C,AAPL250926C00252500,252.5,REAL,9:55–10:12 AM,2.0706,1:30–1:36 PM,2.0733,0.0027,1,207.06,0.27,True,1DTE (expiry Fri 09-26)
Thursday,2025-10-02,C,AAPL251003C00257500,257.5,REAL,9:55–10:12 AM,0.9935,1:30–1:36 PM,1.4917,0.4981,2,198.71,99.63,True,1DTE (expiry Fri 10-03)
Thursday,2025-10-09,C,AAPL251010C00257500,257.5,REAL,9:55–10:12 AM,0.7788,1:30–1:36 PM,0.3133,-0.4655,2,155.76,-93.1,False,1DTE (expiry Fri 10-10)
Thursday,2025-10-16,C,AAPL251017C00247500,247.5,REAL,9:55–10:12 AM,1.7876,1:30–1:36 PM,1.61,-0.1776,1,178.76,-17.76,False,1DTE (expiry Fri 10-17)
Thursday,2025-10-23,C,AAPL251024C00260000,260.0,REAL,9:55–10:12 AM,1.0735,1:30–1:36 PM,1.505,0.4315,1,107.35,43.15,True,1DTE (expiry Fri 10-24)
Thursday,2025-10-30,C,AAPL251031C00272500,272.5,REAL,9:55–10:12 AM,3.8659,1:30–1:36 PM,4.3167,0.4508,1,386.59,45.08,True,1DTE (expiry Fri 10-31)
Thursday,2025-11-06,C,AAPL251107C00267500,267.5,REAL,9:55–10:12 AM,3.2147,1:30–1:36 PM,4.295,1.0803,1,321.47,108.03,True,1DTE (expiry Fri 11-07)
Thursday,2025-11-13,C,AAPL251114C00275000,275.0,REAL,9:55–10:12 AM,1.6418,1:30–1:36 PM,0.7283,-0.9134,1,164.18,-91.34,False,1DTE (expiry Fri 11-14)
Thursday,2025-11-20,C,AAPL251121C00272500,272.5,REAL,9:55–10:12 AM,2.9747,1:30–1:36 PM,0.5917,-2.383,1,297.47,-238.3,False,1DTE (expiry Fri 11-21)
Thursday,2025-11-27,C,,0.0,MISS,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,missing data (entry-day market holiday)
Thursday,2025-12-04,C,AAPL251205C00285000,285.0,REAL,9:55–10:12 AM,0.3871,1:30–1:36 PM,0.1333,-0.2537,3,116.12,-76.12,False,1DTE (expiry Fri 12-05)
Thursday,2025-12-11,C,AAPL251212C00277500,277.5,REAL,9:55–10:12 AM,0.6141,1:30–1:36 PM,1.5367,0.9225,2,122.82,184.51,True,1DTE (expiry Fri 12-12)
Thursday,2025-12-18,C,AAPL251219C00272500,272.5,REAL,9:55–10:12 AM,0.4912,1:30–1:36 PM,1.7583,1.2672,3,147.35,380.15,True,1DTE (expiry Fri 12-19)
Thursday,2025-12-25,C,,0.0,MISS,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,missing data (entry-day market holiday)
Thursday,2026-01-01,C,,0.0,MISS,9:55–10:12 AM,,1:30–1:36 PM,,,,,,,missing data (entry-day market holiday)
Thursday,2026-01-08,C,AAPL260109C00257500,257.5,REAL,9:55–10:12 AM,1.3829,1:30–1:36 PM,1.635,0.2521,1,138.29,25.21,True,1DTE (expiry Fri 01-09)
Thursday,2026-01-15,C,AAPL260116C00260000,260.0,REAL,9:55–10:12 AM,1.7753,1:30–1:36 PM,1.275,-0.5003,1,177.53,-50.03,False,1DTE (expiry Fri 01-16)
Thursday,2026-01-22,C,AAPL260123C00250000,250.0,REAL,9:55–10:12 AM,1.5971,1:30–1:36 PM,1.73,0.1329,1,159.71,13.29,True,1DTE (expiry Fri 01-23)
Thursday,2026-01-29,C,AAPL260130C00260000,260.0,REAL,9:55–10:12 AM,3.4582,1:30–1:36 PM,4.225,0.7668,1,345.82,76.68,True,1DTE (expiry Fri 01-30)
Thursday,2026-02-05,C,AAPL260206C00277500,277.5,REAL,9:55–10:12 AM,1.3871,1:30–1:36 PM,0.8733,-0.5137,1,138.71,-51.37,False,1DTE (expiry Fri 02-06)
Thursday,2026-02-12,C,AAPL260213C00275000,275.0,REAL,9:55–10:12 AM,0.6853,1:30–1:36 PM,0.08,-0.6053,2,137.06,-121.06,False,1DTE (expiry Fri 02-13)
Thursday,2026-02-19,C,AAPL260220C00262500,262.5,REAL,9:55–10:12 AM,2.6876,1:30–1:36 PM,1.5367,-1.151,1,268.76,-115.1,False,1DTE (expiry Fri 02-20)
Thursday,2026-02-26,C,AAPL260227C00275000,275.0,REAL,9:55–10:12 AM,1.3494,1:30–1:36 PM,0.455,-0.8944,1,134.94,-89.44,False,1DTE (expiry Fri 02-27)
Thursday,2026-03-05,C,AAPL260306C00260000,260.0,REAL,9:55–10:12 AM,1.9359,1:30–1:36 PM,1.5817,-0.3542,1,193.59,-35.42,False,1DTE (expiry Fri 03-06)
Thursday,2026-03-12,C,AAPL260313C00257500,257.5,REAL,9:55–10:12 AM,1.3912,1:30–1:36 PM,0.9133,-0.4778,1,139.12,-47.78,False,1DTE (expiry Fri 03-13)
Thursday,2026-03-19,C,AAPL260320C00247500,247.5,REAL,9:55–10:12 AM,4.1725,1:30–1:36 PM,2.1083,-2.0642,1,417.25,-206.42,False,1DTE (expiry Fri 03-20)
Thursday,2026-03-26,C,AAPL260327C00252500,252.5,REAL,9:55–10:12 AM,2.81,1:30–1:36 PM,3.16,0.35,1,281.0,35.0,True,1DTE (expiry Fri 03-27)
Thursday,2026-04-02,C,AAPL260402C00252500,252.5,REAL,9:55–10:12 AM,0.8253,1:30–1:36 PM,2.775,1.9497,2,165.06,389.94,True,1DTE (same-day expiry)
Thursday,2026-04-09,C,AAPL260410C00260000,260.0,REAL,9:55–10:12 AM,0.6294,1:30–1:36 PM,1.5867,0.9573,2,125.88,191.45,True,1DTE (expiry Fri 04-10)
Thursday,2026-04-16,C,AAPL260417C00265000,265.0,REAL,9:55–10:12 AM,0.9682,1:30–1:36 PM,1.045,0.0768,2,193.65,15.35,True,1DTE (expiry Fri 04-17)
Thursday,2026-04-23,C,AAPL260424C00275000,275.0,REAL,9:55–10:12 AM,1.5124,1:30–1:36 PM,0.7817,-0.7307,1,151.24,-73.07,False,1DTE (expiry Fri 04-24)
Thursday,2026-04-30,C,AAPL260501C00270000,270.0,REAL,9:55–10:12 AM,5.5859,1:30–1:36 PM,6.665,1.0791,1,558.59,107.91,True,1DTE (expiry Fri 05-01)
Thursday,2026-05-07,C,AAPL260508C00290000,290.0,REAL,9:55–10:12 AM,2.7588,1:30–1:36 PM,1.2817,-1.4772,1,275.88,-147.72,False,1DTE (expiry Fri 05-08)
Thursday,2026-05-14,C,AAPL260515C00300000,300.0,REAL,9:55–10:12 AM,1.3653,1:30–1:36 PM,1.405,0.0397,1,136.53,3.97,True,1DTE (expiry Fri 05-15)
Thursday,2026-05-21,C,AAPL260522C00302500,302.5,REAL,9:55–10:12 AM,1.8412,1:30–1:36 PM,2.91,1.0688,1,184.12,106.88,True,1DTE (expiry Fri 05-22)
Thursday,2026-05-28,C,AAPL260529C00310000,310.0,REAL,9:55–10:12 AM,2.4612,1:30–1:36 PM,1.9333,-0.5278,1,246.12,-52.78,False,1DTE (expiry Fri 05-29)
Thursday,2026-06-04,C,AAPL260605C00312500,312.5,REAL,9:55–10:12 AM,1.7994,1:30–1:36 PM,1.4217,-0.3777,1,179.94,-37.77,False,1DTE (expiry Fri 06-05)
Thursday,2026-06-11,C,AAPL260612C00292500,292.5,REAL,9:55–10:12 AM,1.8447,1:30–1:36 PM,4.7667,2.922,1,184.47,292.2,True,1DTE (expiry Fri 06-12)
Thursday,2026-06-18,C,AAPL260618C00300000,300.0,REAL,9:55–10:12 AM,0.6788,1:30–1:36 PM,0.08,-0.5988,2,135.76,-119.76,False,1DTE (same-day expiry)
Thursday,2026-06-25,C,AAPL260626C00287500,287.5,REAL,9:55–10:12 AM,0.5806,1:30–1:36 PM,0.236,-0.3446,2,116.12,-68.92,False,1DTE (expiry Fri 06-26)
Thursday,2026-07-02,C,AAPL260702C00297500,297.5,REAL,9:55–10:12 AM,5.5247,1:30–1:36 PM,10.3675,4.8428,1,552.47,484.28,True,1DTE (same-day expiry)
Thursday,2026-07-09,C,AAPL260710C00310000,310.0,REAL,9:55–10:12 AM,2.7129,1:30–1:36 PM,5.132,2.4191,1,271.29,241.91,True,1DTE (expiry Fri 07-10)
Thursday,2024-07-18,P,AAPL240719P00230000,230.0,REAL,9:30–9:35 AM,1.966,9:42–9:47 AM,2.244,0.278,1,196.6,27.8,True,1DTE (expiry Fri 07-19)
Thursday,2024-07-25,P,AAPL240726P00220000,220.0,REAL,9:30–9:35 AM,2.17,9:42–9:47 AM,2.816,0.646,1,217.0,64.6,True,1DTE (expiry Fri 07-26)
Thursday,2024-08-01,P,AAPL240802P00225000,225.0,REAL,9:30–9:35 AM,5.11,9:42–9:47 AM,5.255,0.145,1,511.0,14.5,True,1DTE (expiry Fri 08-02)
Thursday,2024-08-08,P,AAPL240809P00212500,212.5,REAL,9:30–9:35 AM,2.008,9:42–9:47 AM,3.252,1.244,1,200.8,124.4,True,1DTE (expiry Fri 08-09)
Thursday,2024-08-15,P,AAPL240816P00225000,225.0,REAL,9:30–9:35 AM,2.234,9:42–9:47 AM,2.388,0.154,1,223.4,15.4,True,1DTE (expiry Fri 08-16)
Thursday,2024-08-22,P,AAPL240823P00227500,227.5,REAL,9:30–9:35 AM,1.49,9:42–9:47 AM,1.536,0.046,1,149.0,4.6,True,1DTE (expiry Fri 08-23)
Thursday,2024-08-29,P,AAPL240830P00230000,230.0,REAL,9:30–9:35 AM,1.572,9:42–9:47 AM,1.056,-0.516,1,157.2,-51.6,False,1DTE (expiry Fri 08-30)
Thursday,2024-09-05,P,AAPL240906P00222500,222.5,REAL,9:30–9:35 AM,1.688,9:42–9:47 AM,1.542,-0.146,1,168.8,-14.6,False,1DTE (expiry Fri 09-06)
Thursday,2024-09-12,P,AAPL240913P00222500,222.5,REAL,9:30–9:35 AM,2.02,9:42–9:47 AM,2.458,0.438,1,202.0,43.8,True,1DTE (expiry Fri 09-13)
Thursday,2024-09-19,P,AAPL240920P00225000,225.0,REAL,9:30–9:35 AM,1.67,9:42–9:47 AM,1.1,-0.57,1,167.0,-57.0,False,1DTE (expiry Fri 09-20)
Thursday,2024-09-26,P,AAPL240927P00227500,227.5,REAL,9:30–9:35 AM,1.81,9:42–9:47 AM,2.222,0.412,1,181.0,41.2,True,1DTE (expiry Fri 09-27)
Thursday,2024-10-03,P,AAPL241004P00225000,225.0,REAL,9:30–9:35 AM,1.438,9:42–9:47 AM,1.176,-0.262,1,143.8,-26.2,False,1DTE (expiry Fri 10-04)
Thursday,2024-10-10,P,AAPL241011P00227500,227.5,REAL,9:30–9:35 AM,1.182,9:42–9:47 AM,1.208,0.026,1,118.2,2.6,True,1DTE (expiry Fri 10-11)
Thursday,2024-10-17,P,AAPL241018P00232500,232.5,REAL,9:30–9:35 AM,1.41,9:42–9:47 AM,1.912,0.502,1,141.0,50.2,True,1DTE (expiry Fri 10-18)
Thursday,2024-10-24,P,AAPL241025P00230000,230.0,REAL,9:30–9:35 AM,2.038,9:42–9:47 AM,1.754,-0.284,1,203.8,-28.4,False,1DTE (expiry Fri 10-25)
Thursday,2024-10-31,P,AAPL241101P00230000,230.0,REAL,9:30–9:35 AM,4.958,9:42–9:47 AM,4.64,-0.318,1,495.8,-31.8,False,1DTE (expiry Fri 11-01)
Thursday,2024-11-07,P,AAPL241108P00225000,225.0,REAL,9:30–9:35 AM,1.12,9:42–9:47 AM,1.11,-0.01,1,112.0,-1.0,False,1DTE (expiry Fri 11-08)
Thursday,2024-11-14,P,AAPL241115P00225000,225.0,REAL,9:30–9:35 AM,0.872,9:42–9:47 AM,0.834,-0.038,2,174.4,-7.6,False,1DTE (expiry Fri 11-15)
Thursday,2024-11-21,P,AAPL241122P00230000,230.0,REAL,9:30–9:35 AM,1.934,9:42–9:47 AM,2.9675,1.0335,1,193.4,103.35,True,1DTE (expiry Fri 11-22)
Thursday,2024-11-28,P,,0.0,MISS,9:30–9:35 AM,,9:42–9:47 AM,,,,,,,missing data (entry-day market holiday)
Thursday,2024-12-05,P,AAPL241206P00245000,245.0,REAL,9:30–9:35 AM,1.718,9:42–9:47 AM,2.356,0.638,1,171.8,63.8,True,1DTE (expiry Fri 12-06)
Thursday,2024-12-12,P,AAPL241213P00247500,247.5,REAL,9:30–9:35 AM,1.6333,9:42–9:47 AM,2.126,0.4927,1,163.33,49.27,True,1DTE (expiry Fri 12-13)
Thursday,2024-12-19,P,AAPL241220P00247500,247.5,REAL,9:30–9:35 AM,1.5,9:42–9:47 AM,1.156,-0.344,1,150.0,-34.4,False,1DTE (expiry Fri 12-20)
Thursday,2024-12-26,P,AAPL241227P00260000,260.0,REAL,9:30–9:35 AM,1.506,9:42–9:47 AM,1.444,-0.062,1,150.6,-6.2,False,1DTE (expiry Fri 12-27)
Thursday,2025-01-02,P,AAPL250103P00247500,247.5,REAL,9:30–9:35 AM,1.748,9:42–9:47 AM,2.958,1.21,1,174.8,121.0,True,1DTE (expiry Fri 01-03)
Thursday,2025-01-09,P,,0.0,MISS,9:30–9:35 AM,,9:42–9:47 AM,,,,,,,missing data (no entry-day stock bars)
Thursday,2025-01-16,P,AAPL250117P00237500,237.5,REAL,9:30–9:35 AM,1.706,9:42–9:47 AM,2.126,0.42,1,170.6,42.0,True,1DTE (expiry Fri 01-17)
Thursday,2025-01-23,P,AAPL250124P00225000,225.0,REAL,9:30–9:35 AM,1.464,9:42–9:47 AM,1.736,0.272,1,146.4,27.2,True,1DTE (expiry Fri 01-24)
Thursday,2025-01-30,P,AAPL250131P00240000,240.0,REAL,9:30–9:35 AM,5.152,9:42–9:47 AM,5.47,0.318,1,515.2,31.8,True,1DTE (expiry Fri 01-31)
Thursday,2025-02-06,P,AAPL250207P00232500,232.5,REAL,9:30–9:35 AM,2.432,9:42–9:47 AM,1.286,-1.146,1,243.2,-114.6,False,1DTE (expiry Fri 02-07)
